"ID", "VAR", "MODE", "SPAN","VALUE"
"TS115E","POPTO2004","AsTheCrowFlies",0,27846
"TS115E","POPTO2004","AsTheCrowFlies",10000,97248.26142955
"TS115E","POPTO2004","AsTheCrowFlies",20000,364504.1819487
"TS115E","POPTO2004","AsTheCrowFlies",30000,699878.60021021
"TS115E","POPTO2004","AsTheCrowFlies",40000,1268396.26599724
"TS115E","POPTO2004","AsTheCrowFlies",50000,1876453.83821973
"TS115E","POPTO2004","AsTheCrowFlies",60000,2426136.41638997
"TS115E","POPTO2004","AsTheCrowFlies",70000,2924545.88779758
"TS115E","POPTO2004","AsTheCrowFlies",80000,3383108.03081558
"TS115E","POPTO2004","AsTheCrowFlies",90000,3807781.63817517
"TS115E","POPTO2004","AsTheCrowFlies",1e+05,4204295.45827352
"TS115E","POPTO2004","AsTheCrowFlies",110000,4578558.6047064
"TS115E","POPTO2004","AsTheCrowFlies",120000,4934327.45949658
"TS115E","POPTO2004","AsTheCrowFlies",130000,5272229.11429596
"TS115E","POPTO2004","AsTheCrowFlies",140000,5590977.61335733
"TS115E","POPTO2004","AsTheCrowFlies",150000,5889167.07113266
"TS115E","POPTO2004","AsTheCrowFlies",160000,6166343.06092897
"TS115E","POPTO2004","AsTheCrowFlies",170000,6423162.32035513
"TS115E","POPTO2004","AsTheCrowFlies",180000,6661038.61699122
"TS115E","POPTO2004","AsTheCrowFlies",190000,6881690.96519635
"TS115E","POPTO2004","AsTheCrowFlies",2e+05,7086809.75522063
"TS115E","NBLOG2004","AsTheCrowFlies",0,5955
"TS115E","NBLOG2004","AsTheCrowFlies",10000,26045.89316733
"TS115E","NBLOG2004","AsTheCrowFlies",20000,99942.8765323
"TS115E","NBLOG2004","AsTheCrowFlies",30000,189130.30280021
"TS115E","NBLOG2004","AsTheCrowFlies",40000,340617.677168
"TS115E","NBLOG2004","AsTheCrowFlies",50000,500954.38258621
"TS115E","NBLOG2004","AsTheCrowFlies",60000,644535.51065321
"TS115E","NBLOG2004","AsTheCrowFlies",70000,773741.17749146
"TS115E","NBLOG2004","AsTheCrowFlies",80000,891368.65855379
"TS115E","NBLOG2004","AsTheCrowFlies",90000,998760.79303264
"TS115E","NBLOG2004","AsTheCrowFlies",1e+05,1097520.62080359
"TS115E","NBLOG2004","AsTheCrowFlies",110000,1189602.56265081
"TS115E","NBLOG2004","AsTheCrowFlies",120000,1276484.43600908
"TS115E","NBLOG2004","AsTheCrowFlies",130000,1358723.00320215
"TS115E","NBLOG2004","AsTheCrowFlies",140000,1436215.7449243
"TS115E","NBLOG2004","AsTheCrowFlies",150000,1508700.24476531
"TS115E","NBLOG2004","AsTheCrowFlies",160000,1576085.63154299
"TS115E","NBLOG2004","AsTheCrowFlies",170000,1638534.47509283
"TS115E","NBLOG2004","AsTheCrowFlies",180000,1696393.28688661
"TS115E","NBLOG2004","AsTheCrowFlies",190000,1750084.74242684
"TS115E","NBLOG2004","AsTheCrowFlies",2e+05,1800023.8550101
"TS115E","IMMIG9404","AsTheCrowFlies",0,1028
"TS115E","IMMIG9404","AsTheCrowFlies",10000,5745.71680481
"TS115E","IMMIG9404","AsTheCrowFlies",20000,23321.25683999
"TS115E","IMMIG9404","AsTheCrowFlies",30000,57424.86479832
"TS115E","IMMIG9404","AsTheCrowFlies",40000,124132.09730549
"TS115E","IMMIG9404","AsTheCrowFlies",50000,193967.15197445
"TS115E","IMMIG9404","AsTheCrowFlies",60000,252697.52413483
"TS115E","IMMIG9404","AsTheCrowFlies",70000,300465.35796857
"TS115E","IMMIG9404","AsTheCrowFlies",80000,339175.56810479
"TS115E","IMMIG9404","AsTheCrowFlies",90000,370665.55719314
"TS115E","IMMIG9404","AsTheCrowFlies",1e+05,396812.27830856
"TS115E","IMMIG9404","AsTheCrowFlies",110000,419371.77464545
"TS115E","IMMIG9404","AsTheCrowFlies",120000,439635.95399326
"TS115E","IMMIG9404","AsTheCrowFlies",130000,458309.84167118
"TS115E","IMMIG9404","AsTheCrowFlies",140000,475669.96885138
"TS115E","IMMIG9404","AsTheCrowFlies",150000,491799.70262504
"TS115E","IMMIG9404","AsTheCrowFlies",160000,506747.94111546
"TS115E","IMMIG9404","AsTheCrowFlies",170000,520587.98419306
"TS115E","IMMIG9404","AsTheCrowFlies",180000,533417.2136264
"TS115E","IMMIG9404","AsTheCrowFlies",190000,545338.86188368
"TS115E","IMMIG9404","AsTheCrowFlies",2e+05,556446.9513623
"TS115E","EMIG9404","AsTheCrowFlies",0,743
"TS115E","EMIG9404","AsTheCrowFlies",10000,4719.26289183
