"ID", "VAR", "MODE", "SPAN","VALUE"
"TS212B","POPTO2004","AsTheCrowFlies",0,28722
"TS212B","POPTO2004","AsTheCrowFlies",10000,201605.32774445
"TS212B","POPTO2004","AsTheCrowFlies",20000,498360.64606741
"TS212B","POPTO2004","AsTheCrowFlies",30000,771801.25780169
"TS212B","POPTO2004","AsTheCrowFlies",40000,987455.01586991
"TS212B","POPTO2004","AsTheCrowFlies",50000,1189071.89729337
"TS212B","POPTO2004","AsTheCrowFlies",60000,1424018.70165254
"TS212B","POPTO2004","AsTheCrowFlies",70000,1713987.46497057
"TS212B","POPTO2004","AsTheCrowFlies",80000,2066550.92001297
"TS212B","POPTO2004","AsTheCrowFlies",90000,2481949.6256715
"TS212B","POPTO2004","AsTheCrowFlies",1e+05,2944896.94028843
"TS212B","POPTO2004","AsTheCrowFlies",110000,3432511.95868584
"TS212B","POPTO2004","AsTheCrowFlies",120000,3925057.3042865
"TS212B","POPTO2004","AsTheCrowFlies",130000,4408706.75081231
"TS212B","POPTO2004","AsTheCrowFlies",140000,4874165.77887198
"TS212B","POPTO2004","AsTheCrowFlies",150000,5315172.34230678
"TS212B","POPTO2004","AsTheCrowFlies",160000,5727731.06059103
"TS212B","POPTO2004","AsTheCrowFlies",170000,6109705.44562576
"TS212B","POPTO2004","AsTheCrowFlies",180000,6460455.12591348
"TS212B","POPTO2004","AsTheCrowFlies",190000,6780458.58772384
"TS212B","POPTO2004","AsTheCrowFlies",2e+05,7070963.61529197
"TS212B","NBLOG2004","AsTheCrowFlies",0,6889
"TS212B","NBLOG2004","AsTheCrowFlies",10000,52175.96059501
"TS212B","NBLOG2004","AsTheCrowFlies",20000,132482.4146489
"TS212B","NBLOG2004","AsTheCrowFlies",30000,209292.16361193
"TS212B","NBLOG2004","AsTheCrowFlies",40000,266810.00289322
"TS212B","NBLOG2004","AsTheCrowFlies",50000,317654.57044388
"TS212B","NBLOG2004","AsTheCrowFlies",60000,376343.51006618
"TS212B","NBLOG2004","AsTheCrowFlies",70000,449781.95504389
"TS212B","NBLOG2004","AsTheCrowFlies",80000,539770.30335239
"TS212B","NBLOG2004","AsTheCrowFlies",90000,645926.65914143
"TS212B","NBLOG2004","AsTheCrowFlies",1e+05,763953.51815004
"TS212B","NBLOG2004","AsTheCrowFlies",110000,887777.29009374
"TS212B","NBLOG2004","AsTheCrowFlies",120000,1012304.70063366
"TS212B","NBLOG2004","AsTheCrowFlies",130000,1134059.95472297
"TS212B","NBLOG2004","AsTheCrowFlies",140000,1250772.97102008
"TS212B","NBLOG2004","AsTheCrowFlies",150000,1360962.48720163
"TS212B","NBLOG2004","AsTheCrowFlies",160000,1463719.48315535
"TS212B","NBLOG2004","AsTheCrowFlies",170000,1558591.57676907
"TS212B","NBLOG2004","AsTheCrowFlies",180000,1645487.31853157
"TS212B","NBLOG2004","AsTheCrowFlies",190000,1724581.89564682
"TS212B","NBLOG2004","AsTheCrowFlies",2e+05,1796231.59321093
"TS212B","IMMIG9404","AsTheCrowFlies",0,1801
"TS212B","IMMIG9404","AsTheCrowFlies",10000,16647.40278201
"TS212B","IMMIG9404","AsTheCrowFlies",20000,43874.02649372
"TS212B","IMMIG9404","AsTheCrowFlies",30000,70538.58381807
"TS212B","IMMIG9404","AsTheCrowFlies",40000,85807.34744814
"TS212B","IMMIG9404","AsTheCrowFlies",50000,96754.08692467
"TS212B","IMMIG9404","AsTheCrowFlies",60000,109513.85739025
"TS212B","IMMIG9404","AsTheCrowFlies",70000,127442.26302201
"TS212B","IMMIG9404","AsTheCrowFlies",80000,152329.95232627
"TS212B","IMMIG9404","AsTheCrowFlies",90000,184817.53649228
"TS212B","IMMIG9404","AsTheCrowFlies",1e+05,223093.26853773
"TS212B","IMMIG9404","AsTheCrowFlies",110000,264062.04026995
"TS212B","IMMIG9404","AsTheCrowFlies",120000,305032.7763899
"TS212B","IMMIG9404","AsTheCrowFlies",130000,344272.22792205
"TS212B","IMMIG9404","AsTheCrowFlies",140000,380850.08406335
"TS212B","IMMIG9404","AsTheCrowFlies",150000,414357.80593369
"TS212B","IMMIG9404","AsTheCrowFlies",160000,444699.50158282
"TS212B","IMMIG9404","AsTheCrowFlies",170000,471961.07468584
"TS212B","IMMIG9404","AsTheCrowFlies",180000,496328.86542619
"TS212B","IMMIG9404","AsTheCrowFlies",190000,518038.02608532
"TS212B","IMMIG9404","AsTheCrowFlies",2e+05,537340.26886471
"TS212B","EMIG9404","AsTheCrowFlies",0,641
"TS212B","EMIG9404","AsTheCrowFlies",10000,7483.50471682
"TS212B","EMIG9404","AsTheCrowFlies",20000,23121.57434951
"TS212B","EMIG9404","AsTheCrowFlies",30000,40773.5095545
"TS212B","EMIG9404","AsTheCrowFlies",40000,52441.25418849
"TS212B","EMIG9404","AsTheCrowFlies",50000,63523.54531462
"TS212B","EMIG9404","AsTheCrowFlies",60000,77432.72974283
"TS212B","EMIG9404","AsTheCrowFlies",70000,95737.90445015
"TS212B","EMIG9404","AsTheCrowFlies",80000,119814.19412498
"TS212B","EMIG9404","AsTheCrowFlies",90000,150543.32596462
"TS212B","EMIG9404","AsTheCrowFlies",1e+05,186667.28131669
"TS212B","EMIG9404","AsTheCrowFlies",110000,225726.73991927
"TS212B","EMIG9404","AsTheCrowFlies",120000,265497.56938417
"TS212B","EMIG9404","AsTheCrowFlies",130000,304429.1262076
"TS212B","EMIG9404","AsTheCrowFlies",140000,341543.30369193
"TS212B","EMIG9404","AsTheCrowFlies",150000,376266.41405035
"TS212B","EMIG9404","AsTheCrowFlies",160000,408308.33962747
"TS212B","EMIG9404","AsTheCrowFlies",170000,437577.76699411
"TS212B","EMIG9404","AsTheCrowFlies",180000,464117.33301097
"TS212B","EMIG9404","AsTheCrowFlies",190000,488053.60787832
"TS212B","EMIG9404","AsTheCrowFlies",2e+05,509560.59908442
